"FAJ","FAJTA","ORSZAGKOD","FULSZAM","SZULETESI_EV","IVAR_KOD","APAORSKO","APAFULSZAM","ANYAORSKO","ANYAFULSZA","TENYESZET","TKV","TKO","FTIP","torzsbak_e","torzs_e"
"D","20","HU","7067044466","2022","1","HU","7067030858","HU","7019127700","","a","",11,"nem","nem"
"D","20","HU","7067044651","2022","2","HU","7067030858","HU","7019128321","","a","",11,"nem","nem"
"D","20","HU","7067044437","2022","1","HU","7067030858","HU","7019126907",8215035,"E","",11,"nem","igen"
"D","20","HU","7025082006","2018","2","","","","","","E","",11,"nem","nem"
"D","2001","HU","7025097701","2022","1","HU","7049061702","HU","7050086545","","E","",11,"nem","nem"
"D","20","HU","7025097602","2022","1","HU","7049061702","HU","7050087153","","E","",11,"nem","nem"
"D","20","HU","7067044354","2022","1","HU","7067030858","HU","7067031143","","E","",11,"nem","nem"
"D","20","HU","7067044297","2022","1","HU","7067030858","HU","7067031341","","E","",11,"nem","nem"
"D","20","HU","7019149821","2022","2","HU","7019136988","HU","7019140442",6655815,"A",2,11,"nem","igen"
"D","20","HU","7032036632","2022","2","HU","7019144631","HU","7019122619",7752955,"E","",11,"nem","nem"
"D","20","HU","7032036674","2022","2","HU","7019144631","HU","7019122619",7752955,"a","",11,"nem","nem"
"D","20","HU","7032036546","2022","2","HU","7019144631","HU","7019123199",400220,"E","",11,"nem","nem"
"D","20","HU","7032036661","2022","2","HU","7019144631","HU","7049062138","","E","",11,"nem","nem"
"D","20","HU","7083011442","2022","1","HU","7019135523","HU","7050053413","","a","",11,"nem","nem"
"D","20","HU","7083011301","2022","1","HU","7019135523","HU","7050094904","","x","",11,"nem","nem"
"D","20","HU","7083011497","2022","1","HU","7019135523","HU","7050095187","","k","",11,"nem","nem"
"D","20","HU","7083011369","2022","2","HU","7019135523","HU","7050099769",6880549,"A","",11,"nem","igen"
"D","2002","HU","7083011484","2022","2","HU","7019135523","HU","7081009177","","b","",11,"nem","nem"
"D","20","HU","7043051826","2022","1","HU","7043042271","HU","7043033374","","E","",11,"nem","nem"
"D","20","HU","7043051785","2022","2","HU","7043042271","HU","7043046118","","b","",11,"nem","nem"
"D","20","HU","7043051909","2022","2","HU","7043035628","HU","7043035462","","a","",11,"nem","nem"
"D","20","HU","7043052054","2022","1","HU","7043035628","HU","7043042987","","x","",11,"nem","nem"
"D","20","HU","7025097459","2022","2","HU","7049061900","HU","7025079879","","E","",11,"nem","nem"
"D","20","HU","7025093257","2022","2","HU","7049061900","HU","7050062592","","b","",11,"nem","nem"
"D","2001","HU","7025093398","2022","2","HU","7049061900","HU","7050078991","","E","",11,"nem","nem"
"D","20","HU","7025092917","2022","1","HU","7049061900","HU","7050079228","","E","",11,"nem","nem"
"D","20","HU","7025093554","2022","2","HU","7049061900","HU","7050085544","","E","",11,"nem","nem"
"D","20","HU","7043052207","2022","2","HU","7043042271","HU","7043044877","","a","",11,"nem","nem"
"D","20","HU","7019149483","2022","2","HU","7019144628","HU","7019123173",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149582","2022","2","HU","7019135747","HU","7019140062","","E","",11,"nem","nem"
"D","20","HU","7019149805","2022","2","HU","7019135747","HU","7019091289",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149719","2022","2","HU","7019135747","HU","7019112159","","a","",11,"nem","nem"
"D","20","HU","7019149636","2022","2","HU","7049066145","HU","7019122648","","a","",11,"nem","nem"
"D","20","HU","7019149751","2022","2","HU","7019144628","HU","7019140161",7752955,"a","",11,"nem","nem"
"D","20","HU","7019149764","2022","2","HU","7049066145","HU","7019122932",6706311,"a","",11,"nem","nem"
"D","20","HU","7019149959","2022","2","HU","7019144628","HU","7019140778",7752955,"a","",11,"nem","nem"
"D","20","HU","7043052249","2022","2","HU","7043042271","HU","7043046189","","b","",11,"nem","nem"
"D","20","HU","7083011231","2022","1","HU","7050085627","HU","7049066129","","k","",11,"nem","nem"
"D","20","HU","7049088505","2023","1","HU","7067031028","HU","7049037710","","k","",11,"nem","nem"
"D","20","HU","7049088790","2023","2","HU","7049065991","HU","7049057602","","a","",11,"nem","nem"
"D","20","HU","7083011905","2022","2","HU","7049070849","HU","7049070571","","A","",11,"nem","nem"
"D","201","HU","7083011794","2022","1","HU","7049070849","HU","7077010615","","E","",11,"nem","nem"
"D","20","HU","7025077567","2022","2","HU","7050087702","HU","7025066949","","b","",11,"nem","nem"
"D","20","HU","7025077512","2022","2","HU","7050087702","HU","7025073097","","b","",11,"nem","nem"
"D","20","HU","7049088406","2023","1","HU","7049065991","HU","7049070737","","a","",11,"nem","nem"
"D","20","HU","7049088604","2023","1","HU","7067031028","HU","7049071035","","k","",11,"nem","nem"
"D","20","HU","7049088138","2023","1","HU","7067031028","HU","7049071259","","E","",11,"nem","nem"
"D","20","HU","7049088547","2023","1","HU","7067031028","HU","7049071262","","E","",11,"nem","nem"
"D","20","HU","7049088112","2023","1","HU","7067031028","HU","7049076267",2296751,"A","",11,"igen","igen"
"D","20","HU","7049088125","2023","2","HU","7067031028","HU","7049076267",6977948,"a","",11,"nem","igen"
"D","20","HU","7020223923","2023","1","HU","7019135721","HU","7043037125","","E","",11,"nem","nem"
"D","20","HU","7020219258","2023","1","HU","7019135721","HU","7043044385","","E","",11,"nem","nem"
"D","20","HU","7034087029","2023","1","","","","","","k","",11,"nem","nem"
"D","20","HU","7034087087","2023","2","","","","",8800725,"E","",11,"nem","nem"
"D","20","HU","7067044057","2023","1","HU","7067031367","HU","7019127065",8215035,"E","",11,"nem","igen"
"D","20","HU","7067044015","2023","2","HU","7067031367","HU","7067031309",6737115,"A","",11,"nem","igen"
"D","20","HU","7034090511","2023","2","HU","7049070894","HU","7043046051",6860033,"A","",11,"nem","igen"
"D","20","HU","7049088844","2023","2","HU","7049068978","HU","7049037682",4455950,"b","",11,"nem","nem"
"D","20","HU","7019123988","2023","2","HU","7049076650","HU","7019145489","","b","",11,"nem","nem"
"D","20","HU","7019123850","2023","2","HU","7049076650","HU","7019145504","","b","",11,"nem","nem"
"D","20","HU","7019123777","2023","2","HU","7067044817","HU","7049076311","","b","",11,"nem","nem"
"D","20","HU","7019123636","2023","1","HU","7067044817","HU","7049076407","","k","",11,"nem","nem"
"D","20","HU","7083014908","2023","1","HU","7049070849","HU","7049066822","","E","",11,"nem","nem"
"D","20","HU","7083015066","2023","2","HU","7050085627","HU","7083006846",6690319,"B","",11,"nem","igen"
"D","20","HU","7033114401","2023","1","HU","7030102939","HU","7019112120",6655815,"A","",11,"nem","igen"
"D","20","HU","7033114373","2023","1","HU","7030102939","HU","7043046150","","k","",11,"nem","nem"
"D","20","HU","7033114344","2023","1","HU","7030102939","HU","7049057462","","K","",11,"nem","nem"
"D","20","HU","7033114399","2023","2","HU","7030102939","HU","7049057756",8852407,"a","",11,"nem","nem"
"D","20","HU","7034095417","2023","1","HU","7067044817","HU","7019122932","","a","",11,"nem","nem"
"D","201","HU","7034095459","2023","2","HU","7043035628","HU","7077009985","","E","",11,"nem","nem"
"D","20","HU","7043054605","2023","2","HU","7043042271","HU","7043033259","","a","",11,"nem","nem"
"D","20","HU","7043054308","2023","1","HU","7049076410","HU","7043034883","","k","",11,"nem","nem"
"D","20","HU","7043054452","2023","1","HU","7043042271","HU","7043040703","","a","",11,"nem","nem"
"D","20","HU","7043054788","2023","1","HU","7043042271","HU","7043040729","","k","",11,"nem","nem"
"D","2000","HU","7043054535","2023","2","HU","7043042271","HU","7043042213","","b","",11,"nem","nem"
"D","20","HU","7043054717","2023","2","HU","7043042271","HU","7043046080",1318221,"a","",11,"nem","igen"
"D","20","HU","7049088240","2023","1","HU","7049068978","HU","7049048651",8760030,"K","",11,"nem","nem"
"D","20","HU","7049088365","2023","2","HU","7049068978","HU","7049062000","","a","",11,"nem","nem"
"D","20","HU","7049088170","2023","2","HU","7049068978","HU","7049062464",6977948,"a","",11,"nem","igen"
"D","20","HU","7067057015","2023","2","HU","7067044817","HU","7019149821",6655815,"A",2,11,"nem","igen"
"D","20","HU","7067056986","2023","2","HU","7067044817","HU","7083003380",6655815,"B",2,11,"nem","igen"
"D","20","HU","7019153158","2023","2","HU","7049062448","HU","7019122606",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153356","2023","2","HU","7067044817","HU","7049062310",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153369","2023","2","HU","7049062448","HU","7019123173",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153372","2023","2","HU","7049062448","HU","7019123173",7752955,"a","",11,"nem","nem"
"D","20","HU","7019153426","2023","2","HU","7049076650","HU","7019140327","","a","",11,"nem","nem"
"D","20","HU","7034087227","2023","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7083017802","2024","2","HU","7083003038","HU","7083006411",6880549,"a","",11,"nem","igen"
"D","20","HU","7083015628","2023","2","HU","7083006297","HU","7050099798","","b","",11,"nem","nem"
"D","20","HU","7083015545","2023","2","HU","7083006297","HU","7050099839","","a","",11,"nem","nem"
"D","20","HU","7083015334","2023","1","HU","7083006297","HU","7083003249",6880549,"B","",11,"igen","igen"
"D","20","HU","7083015347","2023","2","HU","7083006297","HU","7083003249","","E","",11,"nem","nem"
"D","20","HU","7083015376","2023","2","HU","7083006297","HU","7083006622",7109834,"a","",11,"nem","nem"
"D","20","HU","7083015446","2023","2","HU","7083006297","HU","7083006718",7109834,"a","",11,"nem","nem"
"D","20","HU","7025101495","2023","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7025100999","2023","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7025100858","2023","1","HU","7043036645","HU","7050079228","","E","",11,"nem","nem"
"D","2001","HU","7025100887","2023","1","HU","7049061702","HU","7050086532","","E","",11,"nem","nem"
"D","20","HU","7034095516","2023","2","HU","7043035628","HU","7019122578",6963006,"a","",11,"nem","nem"
"D","20","HU","7049092928","2024","2","HU","7067031028","HU","7049037710","","a","",11,"nem","nem"
"D","20","HU","7049093028","2024","1","HU","7067031028","HU","7049041584","","k","",11,"nem","nem"
"D","20","HU","7043054407","2023","1","HU","7043042271","HU","7043030818","","k","",11,"nem","nem"
"D","20","HU","7043054449","2023","1","HU","7043042271","HU","7043035657","","E","",11,"nem","nem"
"D","20","HU","7033120983","2024","1","HU","7030102939","HU","7043046150",1145467,"A","",11,"igen","igen"
"D","20","HU","7049092621","2024","2","HU","7049065991","HU","7049065719","","a","",11,"nem","nem"
"D","20","HU","7049092733","2024","2","HU","7049065991","HU","7049066132","","a","",11,"nem","nem"
"D","20","HU","7049093143","2024","1","HU","7067031028","HU","7049066695","","k","",11,"nem","nem"
"D","20","HU","7049093156","2024","2","HU","7067031028","HU","7049066695",2296751,"b","",11,"nem","nem"
"D","20","HU","7049092494","2024","2","HU","7049065991","HU","7049066851","","a","",11,"nem","nem"
"D","20","HU","7049092551","2024","2","HU","7019135552","HU","7049070724","","a","",11,"nem","nem"
"D","20","HU","7049092449","2024","1","HU","7067031028","HU","7049071259","","k","",11,"nem","nem"
"D","20","HU","7049093268","2024","1","HU","7067031028","HU","7049082215","","x","",11,"nem","nem"
"D","20","HU","7034090595","2024","2","HU","7049070894","HU","7043046019",6860033,"a","",11,"nem","igen"
"D","20","HU","7067055646","2023","1","HU","7067030858","HU","7019082535",8239428,"A","",11,"nem","nem"
"D","20","HU","7067044268","2023","2","HU","7067030858","HU","7019082887",6737115,"A","",11,"nem","igen"
"D","20","HU","7067044255","2023","2","HU","7067030858","HU","7067030973",6737115,"A","",11,"nem","igen"
"D","20","HU","7091000137","2023","2","HU","7049076410","HU","7043047560","","E","",11,"nem","nem"
"D","2000","HU","7091000041","2023","1","HU","7049076410","HU","7043047937","","E","",11,"nem","nem"
"D","20","HU","7091000096","2023","2","HU","7049076410","HU","7043049137","","E","",11,"nem","nem"
"D","20","HU","7091000281","2023","2","HU","7049076410","HU","7043035756","","b","",11,"nem","nem"
"D","20","HU","7091000294","2023","1","HU","7049076410","HU","7043045513","","E","",11,"nem","nem"
"D","20","HU","7083017336","2024","2","HU","7049081889","HU","7083006846",6690319,"b","",11,"nem","igen"
"D","20","HU","7083017349","2024","2","HU","7049081889","HU","7083006846",6690319,"b","",11,"nem","igen"
"D","20","HU","7083017323","2024","1","HU","7049081889","HU","7083006862","","a","",11,"nem","nem"
"D","20","HU","7083017451","2024","2","HU","7049081889","HU","7083006888",6690319,"b","",11,"nem","igen"
"D","20","HU","7034098915","2024","1","HU","7049071019","HU","7034086859","","a","",11,"nem","nem"
"D","20","HU","7034098973","2024","2","HU","7049071019","HU","7034090243","","a","",11,"nem","nem"
"D","20","HU","7034098887","2024","1","HU","7049071019","HU","7034090269","","a","",11,"nem","nem"
"D","20","HU","7020228337","2024","2","HU","7019135721","HU","7020219191",6729882,"b","",11,"nem","nem"
"D","20","HU","7020228551","2024","1","HU","7019135721","HU","7020219203","","E","",11,"nem","nem"
"D","20","HU","7020228580","2024","2","HU","7019135721","HU","7043025634",6729882,"b","",11,"nem","nem"
"D","20","HU","7083018072","2024","2","HU","7049081607","HU","7083011864","","a","",11,"nem","nem"
"D","20","HU","7083018056","2024","1","HU","7049081607","HU","7083011918","","E","",11,"nem","nem"
"D","20","HU","7034095545","2024","1","HU","7043035628","HU","7049081748","","E","",11,"nem","nem"
"D","20","HU","7034098775","2024","2","HU","7049071019","HU","7034086763","","x","",11,"nem","nem"
"D","20","HU","7034098746","2024","2","HU","7049071019","HU","7043045654",8800725,"a","",11,"nem","igen"
"D","20","HU","7034098759","2024","2","HU","7049071019","HU","7043045654",8800725,"a","",11,"nem","igen"
"D","20","HU","7043054270","2023","1","HU","7049076410","HU","7043030665",9242281,"K","",11,"nem","nem"
"D","20","HU","7067059707","2024","2","HU","7049062448","HU","7019122664","","a","",11,"nem","nem"
"D","20","HU","7067056027","2024","1","HU","7067031367","HU","7067031099",6988393,"K","",11,"nem","nem"
"D","20","HU","7067055828","2024","2","HU","7067031367","HU","7067044411",6737115,"a","",11,"nem","igen"
"D","20","HU","7067056056","2024","1","HU","7067031367","HU","7067044581",8215035,"a","",11,"nem","igen"
"D","20","HU","7091003747","2024","1","HU","7030103000","HU","7043045852","","a","",11,"nem","nem"
"D","20","HU","7091004061","2024","2","HU","7043042271","HU","7043047630","","x","",11,"nem","nem"
"D","20","HU","7091004326","2024","2","HU","7030103000","HU","7043041775",1318221,"E","",11,"nem","igen"
"D","20","HU","7091004243","2024","1","HU","7049076410","HU","7043042015","","E","",11,"nem","nem"
"D","20","HU","7091004199","2024","1","HU","7030103000","HU","7043046220","","E","",11,"nem","nem"
"D","20","HU","7091004186","2024","1","HU","7049076410","HU","7043047487","","E","",11,"nem","nem"
"D","20","HU","7049093297","2024","2","HU","7067031028","HU","7049082059","","a","",11,"nem","nem"
"D","20","HU","7025104571","2025","2","HU","7083003038","HU","7025090788",4665472,"x","",11,"nem","igen"
"D","20","HU","7025104584","2025","1","HU","7083003038","HU","7025090788",4665472,"x","",11,"nem","igen"
"D","20","HU","7025104401","2025","2","HU","7083003038","HU","7025090803",4665472,"x","",11,"nem","igen"
"D","20","HU","7025104500","2025","2","HU","7050079752","HU","7025097660",4665472,"x","",11,"nem","igen"
"D","20","HU","7025104485","2025","2","HU","7050079752","HU","7049071163",4665472,"x","",11,"nem","igen"
"D","20","HU","7025104766","2025","2","HU","7083003038","HU","7049076676",4665472,"x","",11,"nem","igen"
"D","20","HU","7033121038","2025","1","HU","7049088576","HU","7030103013",1244991,"K","",11,"nem","igen"
"D","20","HU","7033121249","2025","1","HU","7049088576","HU","7033114328",6963480,"a","",11,"nem","igen"
"D","20","HU","7033121207","2025","1","HU","7049088576","HU","7033114331",6963480,"a","",11,"nem","igen"
"D","20","HU","7033121070","2025","2","HU","7049088576","HU","7043046150",6706311,"a","",11,"nem","nem"
"D","20","HU","7049097134","2025","2","HU","7067031028","HU","7049057686","","a","",11,"nem","nem"
"D","20","HU","7049097176","2025","1","HU","7083015011","HU","7049062167","","a","",11,"nem","nem"
"D","20","HU","7049097259","2025","1","HU","7067031028","HU","7049066158","","k","",11,"nem","nem"
